GUID,Description,Guild,Owner,Visibility,UploadedAsEpoch,UploadedAsDateTime,DurationAsEpoch,DurationAsTime,"Ara-Kara, City of Echoes",Eco-Dome Al'dani,Halls of Atonement,Operation: Floodgate,Priory of the Sacred Flame,Tazavesh: So'leah's Gambit,Tazavesh: Streets of Wonder,The Dawnbreaker
zT2QjrPnKWvAcGdm,16圆顶,Personal Logs,美团搜担担面,Public,1753514633,"July 26, 2025 9:23 AM",2983357,an hour,0,1,0,0,0,0,0,0
7rvqmCpX2dH8TPat,熊 圆顶16+1,Personal Logs,Windfire,Public,1753514537,"July 26, 2025 9:22 AM",2703961,an hour,0,1,0,0,0,0,0,0
tz37NFXR4qGg6hDM,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753514424,"July 26, 2025 9:20 AM",18276016,5 hours,0,1,1,0,0,1,1,0
rVGdDk3LBnpxFPcg,Mythic+ Season 3,Personal Logs,Seleucía,Public,1753512722,"July 26, 2025 8:52 AM",14205879,4 hours,0,1,1,0,0,1,1,0
3Z2XpDYmThdwWrtJ,14 Eco Dotc,Personal Logs,Thorrack,Public,1753508760,"July 26, 2025 7:46 AM",1631168,27 minutes,0,1,0,0,0,0,0,0
W3a62fjk1pzrmHFD,Mythic+ Season 3,Personal Logs,juticed,Public,1753507063,"July 26, 2025 7:17 AM",11655743,3 hours,0,1,1,0,0,0,1,0
73RBVxghbTLkmHGN,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753506246,"July 26, 2025 7:04 AM",17942986,5 hours,0,1,1,0,0,1,1,0
LAqznDFYWk1Zb8BN,15圆顶,Personal Logs,美团搜担担面,Public,1753502340,"July 26, 2025 5:59 AM",1994067,33 minutes,0,1,0,0,0,0,0,0
rk6a8hcLpwt9NmWQ,Season 3 nerf pally,Personal Logs,Frocity,Public,1753502154,"July 26, 2025 5:55 AM",7516919,2 hours,0,1,1,0,0,1,0,0
hnPbry8NJkt4gTFx,熊 圆顶15+1,Personal Logs,Windfire,Public,1753501830,"July 26, 2025 5:50 AM",2097365,35 minutes,0,1,0,0,0,0,0,0
CQcqBh2KZANRJb1H,Mythic+ Season 3,Personal Logs,juticed,Public,1753500957,"July 26, 2025 5:35 AM",5521598,2 hours,0,1,0,0,0,0,0,0
qNza3GwHv8ZCYKVn,Mythic+ Season 3,Personal Logs,Thealbatross,Public,1753499143,"July 26, 2025 5:05 AM",2609078,43 minutes,0,1,0,0,0,0,0,0
y64TXQMtwNRfaBgF,Mythic+ Season 3,Personal Logs,BrianG1017,Public,1753498901,"July 26, 2025 5:01 AM",6191705,2 hours,0,1,1,0,0,0,0,0
82jV1ZgcfNTmbPMn,Mythic+ Season 3,Personal Logs,Light_chain,Public,1753498703,"July 26, 2025 4:58 AM",9839170,3 hours,0,1,0,0,0,1,1,0
Cr7hJvW2fqZMN3A6,Mythic+ Season 3,Personal Logs,kaelik14,Public,1753497481,"July 26, 2025 4:38 AM",2319916,39 minutes,0,1,0,0,0,0,0,0
9Wf3qT8XdZBDVwbr,Mythic+ Season 3,Personal Logs,Dillywow,Public,1753491871,"July 26, 2025 3:04 AM",2255975,38 minutes,0,1,0,0,0,0,0,0
8dq3MpKAHZXfQL9G,Mythic+ Season 3,Personal Logs,rappr,Public,1753491860,"July 26, 2025 3:04 AM",2515822,42 minutes,0,1,0,0,0,0,0,0
fV8MrncKdGLFCtY2,Mythic+ Season 3,Personal Logs,Dillywow,Public,1753491760,"July 26, 2025 3:02 AM",2255975,38 minutes,0,1,0,0,0,0,0,0
4P6hDTfvKbLAwaJm,Mythic+ Season 3,Personal Logs,fishgod,Public,1753471784,"July 25, 2025 9:29 PM",24197980,7 hours,0,1,1,0,0,0,0,0
bTWY3gKnjGf8k6Fh,log friday,Personal Logs,Zorjeff,Public,1753468234,"July 25, 2025 8:30 PM",13931710,4 hours,0,1,1,0,0,1,1,0
6J8qya9Khbj3tFdv,15 赎罪,Personal Logs,美团搜担担面,Public,1753458438,"July 25, 2025 5:47 PM",5704151,2 hours,0,1,1,0,0,0,1,0
dHvMDWjnJp4TYgAX,partial logs,Personal Logs,Thorrack,Public,1753415057,"July 25, 2025 5:44 AM",2631836,44 minutes,0,1,0,0,0,0,1,0
FDGRvdB86jYCxa1W,Mythic+ Season 3,Personal Logs,JayZonday,Public,1753414498,"July 25, 2025 5:34 AM",11378189,3 hours,0,1,1,0,0,0,0,0
9ajY7Cbvmp1DkVFx,Mythic+ Season 3,Send it,PoohXanny,Public,1753404579,"July 25, 2025 2:49 AM",27949845,8 hours,0,1,1,0,0,0,0,0
Xq7a1Rv9tHwPAdx3,key thrusday,Personal Logs,Zorjeff,Public,1753392512,"July 24, 2025 11:28 PM",2456707,41 minutes,0,1,0,0,0,0,0,0
kfpPx1HLbgT76wW9,2xFC over GG test oops,Personal Logs,Thorrack,Public,1753392464,"July 24, 2025 11:27 PM",1688884,28 minutes,0,1,0,0,0,0,0,0
v1Dz3FGfYNW2mQRA,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753392263,"July 24, 2025 11:24 PM",13968601,4 hours,0,1,1,0,0,1,1,0
hbmwkAz8XcBg4F6G,Mythic+ Season 3,Personal Logs,Voltrafy,Public,1753354862,"July 24, 2025 1:01 PM",10402421,3 hours,0,1,1,0,0,1,0,0
rft7akz6h2CZLgVy,Mythic+ Season 3,Personal Logs,Borrunir,Public,1753338694,"July 24, 2025 8:31 AM",8261576,2 hours,0,1,1,0,0,0,1,0
fLQD3F7RN14jwqGz,I shouldnt even log this tragic run but here we are,Personal Logs,Thorrack,Public,1753336803,"July 24, 2025 8:00 AM",9073374,3 hours,0,1,1,0,0,0,0,0
V27yFqRXHNPGQMBW,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1753329691,"July 24, 2025 6:01 AM",13357078,4 hours,0,1,1,0,0,1,1,0
tcFHYJ76dzyjP2hM,I fell asleep because ec is trash,Personal Logs,Thorrack,Public,1753329296,"July 24, 2025 5:54 AM",1769045,29 minutes,0,1,0,0,0,0,0,0
pnqAmBkfxNcF8t7X,ptr m+,Personal Logs,TomElvis,Public,1753306399,"July 23, 2025 11:33 PM",2597427,43 minutes,0,1,0,0,0,0,0,0
M6QzZ1nF23HVLKDB,Mythic+ Season 3,Send it,PoohXanny,Public,1753296892,"July 23, 2025 8:54 PM",163793010,2 days,0,1,0,0,0,0,0,0
mzj7YpbnAgk8hcGQ,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753292207,"July 23, 2025 7:36 PM",3604746,an hour,0,1,1,0,0,0,0,0
BMcvYgpQqhZARP7b,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753292177,"July 23, 2025 7:36 PM",5572302,2 hours,0,1,1,0,0,0,0,0
GbrkCP1KVA8FRZzQ,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753285704,"July 23, 2025 5:48 PM",14778856,4 hours,0,1,1,0,0,1,1,0
hGWjKL4kRQbfDnqV,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753275113,"July 23, 2025 2:51 PM",7659627,2 hours,0,1,0,0,0,1,1,0
bcv9Ptd874XT2Y3g,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753269998,"July 23, 2025 1:26 PM",2838722,an hour,0,1,0,0,0,0,1,0
ZHmCnNRW4JFcvBrT,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753269574,"July 23, 2025 1:19 PM",2455881,41 minutes,0,1,0,0,0,0,1,0
Hqg3Dz9rdC2MTKfc,icky run 15 Eco,Personal Logs,Thorrack,Public,1753242484,"July 23, 2025 5:48 AM",19362552,5 hours,0,1,1,0,0,0,1,0
LHKVMRh3bNFryf1C,Mythic+ Season 3,Personal Logs,Qiaoling,Public,1753240123,"July 23, 2025 5:08 AM",13154213,4 hours,0,1,0,1,1,0,0,1
Qc8FBv3j1L4yTa7A,ptr m+ 2,Personal Logs,TomElvis,Public,1753223721,"July 23, 2025 12:35 AM",6617804,2 hours,0,1,0,0,0,0,0,1
h4TrxbCjgvzfqQ12,Mythic+ Season 3,Personal Logs,vadan,Public,1753212451,"July 22, 2025 9:27 PM",18211208,5 hours,0,1,0,1,1,0,0,1
mcbYQLFaRA8VPjr3,22.07 - ptr,Personal Logs,ghurd,Public,1753209240,"July 22, 2025 8:34 PM",5801037,2 hours,0,1,0,1,0,0,0,0
vyHcLNWzYPpTZ2Xh,Mythic+ Season 3,Personal Logs,arteen23,Public,1753206185,"July 22, 2025 7:43 PM",5115494,an hour,0,1,0,1,0,0,0,0
Dq2gMfK3TQNyjGHY,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753206156,"July 22, 2025 7:42 PM",2385088,40 minutes,0,1,0,1,1,0,0,0
GYyKAmpcP9nQjWdt,死亡使者/萨莱茵 6目标木桩数据,Personal Logs,Windfire,Public,1753201858,"July 22, 2025 6:30 PM",4725369,an hour,0,1,0,0,0,0,0,0
1tC8fHdB4aPX9pYQ,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753196534,"July 22, 2025 5:02 PM",17594126,5 hours,0,1,0,0,1,0,0,0
apCNymHD9GTZ3Vqb,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753190923,"July 22, 2025 3:28 PM",11881843,3 hours,0,1,0,1,0,0,0,1
vM4qxhLK6Czp8rmY,Mythic+ Season 3,Personal Logs,Leamonde,Public,1753189787,"July 22, 2025 3:09 PM",1400408,23 minutes,0,1,0,0,0,0,0,0
aFbRzPxXd2tTVW6Q,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753189139,"July 22, 2025 2:58 PM",10155886,3 hours,0,1,0,1,0,0,0,1
PdAbBNtp7H8KZ6Tv,Mythic+ Season 3,Personal Logs,Aumni,Public,1753188409,"July 22, 2025 2:46 PM",3605933,an hour,0,1,0,0,0,0,0,0
w8mAtjLBaqvncKXb,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753185173,"July 22, 2025 1:52 PM",6187091,2 hours,0,1,0,1,0,0,0,0
Vcmh7LXRJNnABqj4,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753185110,"July 22, 2025 1:51 PM",5570761,2 hours,0,1,0,1,0,0,0,0
NcVg3RW1hC6ntXHq,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753184078,"July 22, 2025 1:34 PM",4688055,an hour,0,1,0,1,0,0,0,0
g18DtLQqMrKhxZ9F,250722 Al’dani +17 MM,Personal Logs,Umbrellas,Public,1753173919,"July 22, 2025 10:45 AM",2009344,33 minutes,0,1,0,0,0,0,0,0
r6jaFBvVcXA3QgZK,DKT 15水闸15圆顶,Personal Logs,Windfire,Public,1753172668,"July 22, 2025 10:24 AM",10754048,3 hours,0,1,0,1,0,0,0,1
nAVPMt2HkwfmXRNY,test,Personal Logs,swipe,Public,1753144729,"July 22, 2025 2:38 AM",2396611,40 minutes,0,1,0,0,0,0,0,0
3BnwxcXFRqPW2968,PTR monday,Personal Logs,Zorjeff,Public,1753140958,"July 22, 2025 1:35 AM",10697970,3 hours,0,1,0,1,0,0,0,1
kjmLAJndcGhDCV7Q,Mythic+ Season 3,Personal Logs,vadan,Public,1753140570,"July 22, 2025 1:29 AM",3899334,an hour,0,1,0,0,0,0,0,1
tCxX4HgY8aMhFmWB,Mythic+ Season 3,Personal Logs,Yegu,Public,1753128053,"July 21, 2025 10:00 PM",8964586,2 hours,0,1,0,0,0,0,0,0
AYgzCHyDvKkNGrdm,Mythic+ Season 3,Personal Logs,unbrokenfealty,Public,1753127129,"July 21, 2025 9:45 PM",6180438,2 hours,0,1,0,1,1,0,0,0
7gKhQpGa1CVzcLFP,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753115072,"July 21, 2025 6:24 PM",2033840,34 minutes,0,1,0,0,0,0,0,0
fPW3a4LpXywdnAQx,符文剑血病是否吃快照,Personal Logs,Windfire,Public,1753097624,"July 21, 2025 1:33 PM",1492798,25 minutes,0,1,0,0,0,0,0,0
nFRvcZzkHY3Mj8KC,Mythic+ Season 3,Personal Logs,belquin,Public,1753095774,"July 21, 2025 1:02 PM",1466385,24 minutes,0,1,0,0,0,0,0,0
kpn4xFYGQKTH8A1D,Mythic+ Season 3,Personal Logs,1universe,Public,1753078454,"July 21, 2025 8:14 AM",4285063,an hour,0,1,0,1,0,0,0,0
rtDbRTA8Hqwy6hYk,Mythic+ Season 3,Personal Logs,1universe,Public,1753075992,"July 21, 2025 7:33 AM",1790390,30 minutes,0,1,0,0,0,0,0,0
K4XntkR9PyJTwaDb,Mythic+ Season 3,Personal Logs,haywiire,Public,1753074722,"July 21, 2025 7:12 AM",3628709,an hour,0,1,0,0,0,0,0,1
c7GTyF2nX1J9zxwa,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753068615,"July 21, 2025 5:30 AM",5608495,2 hours,0,1,0,1,0,0,0,0
drzLNmgY63DxcVPR,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1753067453,"July 21, 2025 5:10 AM",9632038,3 hours,0,1,0,0,1,0,0,1
ZH4crfWK1bNykt6a,12 dawn ripweaving testing,Personal Logs,Thorrack,Public,1753065410,"July 21, 2025 4:36 AM",3340880,an hour,0,1,0,0,0,0,0,1
zhALbN83MJwcFWta,ripweaving testing,Personal Logs,Thorrack,Public,1753063558,"July 21, 2025 4:05 AM",1489456,25 minutes,0,1,0,0,0,0,0,0
xaKYfdW7yVTNpFGz,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1753063461,"July 21, 2025 4:04 AM",1689915,28 minutes,0,1,0,0,0,0,0,0
bZLmx4w6HDd71nPg,Mythic+ Season 3,Personal Logs,Rayocell,Public,1753061352,"July 21, 2025 3:29 AM",5745026,2 hours,0,1,0,0,1,0,0,0
ZxFQ9HtcXVRMNLWG,Mythic+ Season 3,Personal Logs,Idsapdat1,Public,1753060635,"July 21, 2025 3:17 AM",16805596,5 hours,0,1,0,1,0,0,0,1
FcqmvGZRrgMyBYVC,Mythic+ Season 3,Personal Logs,playonbirds,Public,1753045932,"July 20, 2025 11:12 PM",1535608,26 minutes,0,1,0,0,0,0,0,0
ZK49XYhJwL6CkqPp,m+,Personal Logs,Keltharan,Public,1753036553,"July 20, 2025 8:35 PM",8395169,2 hours,0,1,0,0,0,0,0,0
GptmDn4b2Ch8ZxNJ,Mythic+ Season 3,Personal Logs,momokido,Public,1753034935,"July 20, 2025 8:08 PM",5352100,an hour,0,1,0,0,0,0,0,1
jzZdKmHY3FatPBAJ,萨莱茵 12圆顶,Personal Logs,Windfire,Public,1753024766,"July 20, 2025 5:19 PM",20338514,6 hours,0,1,0,0,0,0,0,0
JnzRWXZp3d7Nf9mT,enh shaman,Personal Logs,ImKataholic,Public,1753018987,"July 20, 2025 3:43 PM",4695228,an hour,0,1,0,0,0,0,0,0
GK42aYNJvMQPV6Dy,250720 Al’dani +14 SV,Personal Logs,Umbrellas,Public,1753017355,"July 20, 2025 3:15 PM",4888886,an hour,0,1,0,0,0,0,0,0
DRQtbq9JCcaf7dYG,Mythic+ Season 3,Personal Logs,KodyNM,Public,1753013175,"July 20, 2025 2:06 PM",1821115,30 minutes,0,1,0,0,0,0,0,0
6JTnvDM3XjHqtVdh,Mythic+ Season 3,Personal Logs,KodyNM,Public,1753013099,"July 20, 2025 2:04 PM",5202094,an hour,0,1,0,0,0,0,0,0
nj7YfDgZ4TXpQ9WM,Mythic+ Season 3,Personal Logs,Gxhunter,Public,1753008097,"July 20, 2025 12:41 PM",800345,13 minutes,0,1,0,0,0,0,0,0
jqzW7TRL49aYZAPM,Mythic+ Season 3,Unrivaled,wellsdaddy,Public,1752994461,"July 20, 2025 8:54 AM",4413989,an hour,0,1,0,0,0,0,0,1
9zRnqyvCdG3wa8Ht,Mythic+ Season 3,Personal Logs,slothlog,Public,1752992677,"July 20, 2025 8:24 AM",2971361,an hour,0,1,0,0,0,0,0,0
9QWwaDfh8jZAxr7H,Mythic+ Season 3,Unrivaled,wellsdaddy,Public,1752991699,"July 20, 2025 8:08 AM",1890834,32 minutes,0,1,0,0,0,0,0,0
mZgq8MFQya4Rz2wC,Mythic+ Season 3,Unrivaled,wellsdaddy,Public,1752991675,"July 20, 2025 8:07 AM",1890834,32 minutes,0,1,0,0,0,0,0,0
6NKBZvtHQ9xYdcmW,Mythic+ Season 3,Personal Logs,playonbirds,Public,1752967779,"July 20, 2025 1:29 AM",4690089,an hour,0,1,0,1,0,0,0,0
QPk7RaWnMrfXjLKG,Mythic+ Season 3,Personal Logs,Reileigh,Public,1752967691,"July 20, 2025 1:28 AM",10089433,3 hours,0,1,0,1,0,0,0,1
b2kG4LRC8JcHm7Mw,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1752965477,"July 20, 2025 12:51 AM",6620982,2 hours,0,1,0,0,1,0,0,1
naj2XL8VqZMbmFv6,Mythic+ Season 3,Personal Logs,playonbirds,Public,1752965168,"July 20, 2025 12:46 AM",2009538,33 minutes,0,1,0,0,0,0,0,0
Bfga3C64GYZnQHcK,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1752963291,"July 20, 2025 12:14 AM",6295769,2 hours,0,1,0,0,1,0,0,0
qAwdXxc3BK6aMFhP,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1752958269,"July 19, 2025 10:51 PM",29338005,8 hours,0,1,0,1,1,0,0,1
6jkV2z8YgaBxXAn4,Mythic+ Season 3,Personal Logs,Aumni,Public,1752953099,"July 19, 2025 9:24 PM",3099208,an hour,0,1,0,0,0,0,0,0
a2Jmc8CAfZLQq1Dd,Mythic+ Season 3,Personal Logs,Gxhunter,Public,1752951621,"July 19, 2025 9:00 PM",6119798,2 hours,0,1,0,0,0,0,0,0
Q6HvBGk3cTNJ1pXY,Mythic+ Season 3,Personal Logs,Sidea,Public,1752942041,"July 19, 2025 6:20 PM",1086508,18 minutes,0,1,0,0,0,0,0,0
nYWrGZk917qAaQP8,Mythic+ Season 3,Personal Logs,jassxqt,Public,1752939135,"July 19, 2025 5:32 PM",17656881,5 hours,0,1,0,1,0,0,0,1
R3bwcn89gTaM1txd,Mythic+ Season 3,Personal Logs,Isheria,Public,1752927733,"July 19, 2025 2:22 PM",238174,4 minutes,0,1,0,0,0,0,0,0
ny7ATGjVmraMY9Dt,Mythic+ Season 3,Personal Logs,Isheria,Public,1752927656,"July 19, 2025 2:20 PM",1363435,23 minutes,0,1,0,0,0,0,0,0
PFdGzaTDW38jpqCN,eco dome,Personal Logs,gilprs,Public,1752927178,"July 19, 2025 2:12 PM",2251793,38 minutes,0,1,0,0,0,0,0,0
KA6MWc4X2kCjF8tv,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752924453,"July 19, 2025 1:27 PM",1781017,30 minutes,0,1,0,0,0,0,0,0
QYkFgCmpc8hR324Z,250719 Al’dani +15 BM,Personal Logs,Umbrellas,Public,1752907692,"July 19, 2025 8:48 AM",1730914,29 minutes,0,1,0,0,0,0,0,0
FfBb7rgmtdKvzHMw,Mythic+ Season 3,Personal Logs,bauer.ren.a,Public,1752905667,"July 19, 2025 8:14 AM",1669555,28 minutes,0,1,0,0,0,0,0,0
JjD4h3xTMW6wN7YC,14 Eco dome dotc,Personal Logs,Thorrack,Public,1752903913,"July 19, 2025 7:45 AM",13422561,4 hours,0,1,0,1,0,0,0,0
JHPThVyrwnBg3km7,Mythic+ Season 3,Personal Logs,Thealbatross,Public,1752899900,"July 19, 2025 6:38 AM",3337597,an hour,0,1,0,0,0,0,0,0
fPgHk7V469pGvd3b,14 Eco dome EC,Personal Logs,Thorrack,Public,1752899736,"July 19, 2025 6:35 AM",9262684,3 hours,0,1,0,1,0,0,0,0
7mFhxjAMnkCYGLK9,14 Eco dome Dotc,Personal Logs,Thorrack,Public,1752896798,"July 19, 2025 5:46 AM",6283162,2 hours,0,1,0,1,0,0,0,0
andWg29HYRzfV6vm,DKT 萨莱茵 圆顶14+1,Personal Logs,Windfire,Public,1752894804,"July 19, 2025 5:13 AM",2675389,an hour,0,1,0,0,0,0,0,0
fvVaybT6t7LQM4RD,eco dome Dotc 12,Personal Logs,Thorrack,Public,1752893616,"July 19, 2025 4:53 AM",3127892,an hour,0,1,0,1,0,0,0,0
K9TC8hgNZvz4LxnX,Mythic+ Season 3,Personal Logs,jhord,Public,1752886557,"July 19, 2025 2:55 AM",1492488,25 minutes,0,1,0,0,0,0,0,0
LwKJDA8t2vbWgYB1,Eco and Priory,Personal Logs,Shawnzx,Public,1752884243,"July 19, 2025 2:17 AM",3374798,an hour,0,1,0,0,1,0,0,0
mxtjF8Gq9pgdLHwW,Eco and Priory,Personal Logs,Shawnzx,Public,1752884083,"July 19, 2025 2:14 AM",434937,7 minutes,0,1,0,0,0,0,0,0
rXAcTqW8aJVLhQGt,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752882231,"July 19, 2025 1:43 AM",4391616,an hour,0,1,0,0,0,0,0,1
J76Dny2WkYKhT9vq,Mythic+ Season 3,Personal Logs,Thealbatross,Public,1752878046,"July 19, 2025 12:34 AM",8012463,2 hours,0,1,0,1,0,0,0,0
PKt1nNFmTBfzCGWj,Mythic+ Season 3,Chaotic Aftermath,mrbadman,Public,1752862151,"July 18, 2025 8:09 PM",2580998,43 minutes,0,1,0,0,0,0,0,0
mCrTWP7XYbDcN9dM,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1752858046,"July 18, 2025 7:00 PM",25873178,7 hours,0,1,0,0,1,0,0,1
MCHv4KrWJapfBFnh,Mythic+ Season 3,Personal Logs,Molemidezhu,Public,1752856665,"July 18, 2025 6:37 PM",5077058,an hour,0,1,0,0,0,0,0,0
TRv2YHFV3B1zbMr7,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1752851329,"July 18, 2025 5:08 PM",2004385,33 minutes,0,1,0,0,0,0,0,0
Bh3NcY1FXz6kq7dL,熊 15圆顶,Personal Logs,Windfire,Public,1752850284,"July 18, 2025 4:51 PM",5652533,2 hours,0,1,0,0,1,0,0,0
CtF2MNjRHvApK8hQ,250718 Al’dani +15 MM,Personal Logs,Umbrellas,Public,1752846408,"July 18, 2025 3:46 PM",3525380,an hour,0,1,0,0,0,0,0,0
8Q3gNa6mryF9xGPJ,Mythic+ Season 3,Personal Logs,Foolseal,Public,1752840259,"July 18, 2025 2:04 PM",12724163,4 hours,0,1,0,0,0,0,0,0
46Qa1WdCRqZhz2GP,Mythic+ Season 3,long1216,luo1216,Public,1752839141,"July 18, 2025 1:45 PM",4412080,an hour,0,1,0,1,0,0,0,0
MFT2yNYaBhq9nPDb,Mythic+ Season 3,Personal Logs,Isheria,Public,1752828665,"July 18, 2025 10:51 AM",1319292,22 minutes,0,1,0,0,0,0,0,0
2DjKGV67QZ9d1MyP,Mythic+ Season 3,Personal Logs,Isheria,Public,1752824955,"July 18, 2025 9:49 AM",1573609,26 minutes,0,1,0,0,0,0,0,0
tF2mJCALzjaB7WQV,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752816277,"July 18, 2025 7:24 AM",6215899,2 hours,0,1,0,1,1,0,0,0
1g2MZkTNr3Fhqa4y,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752813361,"July 18, 2025 6:36 AM",3141279,an hour,0,1,0,0,1,0,0,0
3LYW68RhDMAadfbx,Mythic+ Season 3,Personal Logs,Spartan-keg,Public,1752810228,"July 18, 2025 5:43 AM",13921722,4 hours,0,1,0,0,1,0,0,0
GYrZ1NHQpqzhCjtR,Mythic+ Season 3,Personal Logs,Spartan-keg,Public,1752805616,"July 18, 2025 4:26 AM",8721189,2 hours,0,1,0,0,0,0,0,0
kmNBFgdLQbPy1t7w,Mythic+ Season 3,Personal Logs,Spartan-keg,Public,1752805081,"July 18, 2025 4:18 AM",8667918,2 hours,0,1,0,0,0,0,0,0
Pv1AJW94T7kcnGFd,14 Dotc Guardian Druid Eco Dome,Personal Logs,Thorrack,Public,1752802736,"July 18, 2025 3:38 AM",2045855,34 minutes,0,1,0,0,0,0,0,0
17q8J6cGTFpR9v3g,Mythic+ Season 3,Personal Logs,Spartan-keg,Public,1752798934,"July 18, 2025 2:35 AM",1965101,33 minutes,0,1,0,0,0,0,0,0
pWwyhTvBczGFC2dY,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752798090,"July 18, 2025 2:21 AM",9342919,3 hours,0,1,0,0,0,0,0,1
vfMHR3PAD2xnhWVj,Mythic+ Season 3,Personal Logs,Karl666,Public,1752794344,"July 18, 2025 1:19 AM",5819871,2 hours,0,1,0,1,0,0,0,0
ZNHhKx4kFGTB6Lg8,eco-dome,Personal Logs,friarbison,Public,1752792357,"July 18, 2025 12:45 AM",2191459,37 minutes,0,1,0,0,0,0,0,0
GtvJj9WL1TBmxPpr,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752791838,"July 18, 2025 12:37 AM",2944144,an hour,0,1,0,0,0,0,0,1
GPtTJZqKFz8HnRvm,Mythic+ Season 3,Personal Logs,Karl666,Public,1752790402,"July 18, 2025 12:13 AM",3011559,an hour,0,1,0,0,0,0,0,0
Wpc27CB3TkzrXwtM,Mythic+ Season 3,Personal Logs,highwawa11,Public,1752272724,"July 12, 2025 12:25 AM",1660238,28 minutes,0,1,0,0,0,0,0,0
Bng3tjdCVmLW84Xa,Mythic+ Season 3,Personal Logs,dundiggs,Public,1751547627,"July 3, 2025 3:00 PM",1621550,27 minutes,0,1,0,0,0,0,0,0
Yh4qkHgjX1vBDryV,Mythic+ Season 3,Personal Logs,makoraa,Public,1751474447,"July 2, 2025 6:40 PM",2780438,an hour,0,1,0,0,0,0,0,0
cCJ9KLqYN4Rwvd8y,Mythic+ Season 3,Personal Logs,reiley,Public,1751473181,"July 2, 2025 6:19 PM",10377688,3 hours,0,1,0,0,0,0,0,0
FdkAGbwmL9KzRMcp,Mythic+ Season 3,Personal Logs,slothlog,Public,1751471381,"July 2, 2025 5:49 PM",1768683,29 minutes,0,1,0,0,0,0,0,0
9WVQ6JbPydAkjGfZ,aug +15 2+2pc chrono,Personal Logs,MadK0rts,Public,1751467026,"July 2, 2025 4:37 PM",6249060,2 hours,0,1,0,0,0,0,0,0
2DVrNcZ6tY1xJQyd,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1751464163,"July 2, 2025 3:49 PM",3137364,an hour,0,1,0,0,0,0,0,0
kTwMJg7a1DmRfdhn,PT R,Personal Logs,JackAlexKoh,Public,1751459528,"July 2, 2025 2:32 PM",4914916,an hour,0,1,0,0,0,0,0,0
wCWD6qMgB3a7yx8J,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1751454205,"July 2, 2025 1:03 PM",2523094,42 minutes,0,1,0,0,0,0,0,0
GQ4NtwK2YzMkgLAW,PTR PT1到7,Personal Logs,JackAlexKoh,Public,1751453971,"July 2, 2025 12:59 PM",1154681,19 minutes,0,1,0,0,0,0,0,0
6adkFVJvNjy2AHqW,Mythic+ Season 3,Personal Logs,momokido,Public,1751453629,"July 2, 2025 12:53 PM",6019749,2 hours,0,1,0,0,0,0,0,0
98FDZM2Cvz4wPk3G,Mythic+ Season 3,Personal Logs,jbw8229,Public,1751450875,"July 2, 2025 12:07 PM",8096696,2 hours,0,1,0,0,0,0,0,0
Jx6aLNyMG3B81FYb,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1751447739,"July 2, 2025 11:15 AM",3297268,an hour,0,1,0,0,0,0,0,0
NBgqCfhwzZGxbkF4,Mythic+ Season 3,Personal Logs,jbw8229,Public,1751444341,"July 2, 2025 10:19 AM",1601172,27 minutes,0,1,0,0,0,0,0,0
6Tfb1qw3X4ZWgV87,Mythic+ Season 3,Personal Logs,jbw8229,Public,1751440726,"July 2, 2025 9:18 AM",5970093,2 hours,0,1,0,0,0,0,0,0
